Song,Actual,TF-IDF,TF-IDF Error,Custom,Custom Err, ,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Nobody's Home,2005,1998,7,1980,25, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45081536,6.849223982,12.5899146,14.66290745,23.02542776,14.47548795,6.557226478,2.62554095,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nobody's Perfect,2007,1998,9,1997,10, ,0,0,6.555499129,0,0,0,0,0,0,0,0,0,3.446614861,3.358672137,6.0863485,7.141729424,13.30187051,20.92400032,27.9449123,8.2523359,11.41232524,18.00663859,19.75617974,3.779884371,8.002910264,0,0,0,6.460331167,0,0,0,0,0,0,0
Nobody's Supposed To Be Here,1998,1997,1,1980,18, ,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73906102,9.53762335,5.170787506,11.8961007,31.21231377,22.48005731,20.8593567,14.11528052,0,1.759391932,0,0,0,0,0,0,0,0,0,0,0,0,0
Nolia Clap,2004,2004,0,2004,0, ,0,0,0,0,0,0,5.364842549,0,0,0,0,2.368760205,2.77472776,17.30820637,0,5.306903179,17.22175346,28.65493914,47.71408604,50.52108177,54.66248311,63.32088731,39.63467803,47.3492772,236.1917094,31.05628369,20.99657723,12.09882299,0,9.924371947,22.98172325,0,6.555499129,5.395472434,11.88963918,0
None Of Ur Friends Business,2000,1998,2,2000,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.97369074,18.83711654,26.00539307,13.19107828,25.43657685,12.92064729,4.738318441,1.318345222,0,4.824416953,0,0,0,0,0,0,0,0,0,0
Not A Bad Thing,2014,1998,16,1980,34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.660074099,8.680450073,12.15208598,15.58589601,24.57851065,19.16481761,12.342932,2.755638525,9.572063992,0,4.481957178,1.362832874,0,0,0,0,0,0,0,0,0,0
Not A Day Goes By,2002,1998,4,1980,22, ,0,0,0,0,0,0,0,0,0,0,0,5.641339534,0,0,0,9.265047645,9.412893943,17.69230885,21.67086871,12.40314776,11.96257174,2.396730752,0,3.194719735,0,0,0,0,0,0,0,0,0,0,0,0
Not Afraid,2010,1998,12,2010,0, ,0,0,0,0,0,0,0,0,0,0,10.54252496,0,7.21579642,5.528436532,7.813152172,13.01619304,29.99328251,49.20432507,87.38914974,71.16513081,58.84644355,30.40569841,39.11560317,20.22741288,27.79548034,27.35764748,16.70942582,0,9.115859217,19.19734676,85.36862366,17.70632065,0,6.555499129,0,6.460331167
Not Myself Tonight,2010,1998,12,2006,4, ,0,0,0,0,0,0,0,0,0,0,0,0,0,8.422394551,0,0.955809552,4.657726781,18.69011243,29.59339244,9.125137472,15.53342357,2.459106605,12.14817888,0,0,2.558792267,6.71157545,0,0,0,0,0,0,0,0,0
Not Over You,2012,1998,14,2011,1, ,0,0,0,0,0,0,0,5.968849636,5.91492447,0,0,0,0,0,0,5.179522869,3.753432982,14.49798517,25.78094402,19.93008539,9.875758116,7.206212556,3.92778466,6.462468083,0.498760873,0,4.391780051,0,0,0,0,7.065755682,0,0,0,0
Not Ready To Make Nice,2007,1998,9,1980,27, ,0,0,0,0,0,0,0,0,4.632334115,0,0,0,0,0,7.381223934,0,3.738786878,15.42927323,31.03642082,16.47029974,15.63802897,11.81293705,0,3.77355639,5.039395353,0,0,0,0,0,0,0,0,0,0,0
Not Today,2004,1999,5,2002,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,2.797094111,10.14343621,4.605727799,14.33970399,25.0510087,27.59127923,33.76544799,27.26489934,14.70259781,17.36259818,20.90334251,12.25394311,4.249417612,2.461433268,0,0,0,0,0,0,0,0,0
Not Tonight,1997,1997,0,1997,0, ,0,5.91492447,0,5.968849636,5.91492447,5.427079339,5.91492447,0,4.275543154,0,0,5.224472518,0,0,10.25214493,21.87104003,29.45834042,164.6663273,60.54259367,66.64245774,99.58677713,70.50800894,61.81169108,51.32587234,36.58153674,44.58845399,13.34307918,17.32337043,4.971795461,10.22999056,5.101566627,5.968849636,5.124955551,0,5.91492447,0
Not Tonight,1997,1997,0,1997,0, ,0,5.91492447,0,5.968849636,5.91492447,5.427079339,5.91492447,0,4.275543154,0,0,5.224472518,0,0,10.25214493,21.87104003,29.45834042,164.6663273,60.54259367,66.64245774,99.58677713,70.50800894,61.81169108,51.32587234,36.58153674,44.58845399,13.34307918,17.32337043,4.971795461,10.22999056,5.101566627,5.968849636,5.124955551,0,5.91492447,0
Note To God,2009,1998,11,1980,29, ,0,0,0,0,0,0,0,0,4.992273295,0,6.72887662,0,0,5.035727007,1.268079257,2.401918901,4.737126065,10.82688607,16.73266876,13.95675696,10.10948723,8.939786808,6.622394084,1.502528381,0,0,0,0,0,0,0,0,0,0,0,0
Nothin',2002,2002,0,2002,0, ,0,0,0,0,0,0,0,0,0,0,0,0,9.562983642,12.66702344,0,11.02801961,20.22749896,30.43007181,53.47018134,52.36245694,85.36981884,92.79151274,152.4185494,44.28142323,29.06515461,16.39004727,3.348935677,4.189795024,5.682019594,6.293561456,5.91492447,11.93490099,0,0,6.373461987,0
Nothin' But The Cavi Hit,1997,1996,1,1996,1, ,0,6.293561456,0,0,0,0,0,0,0,0,6.293561456,6.687108014,0,0,9.98752149,15.72191192,125.846761,60.76989792,83.76853794,75.23748011,63.06548794,60.31036255,64.4499211,26.5424634,17.28930005,18.45344392,10.08927855,0,5.427079339,0,0,0,6.373461987,0,6.293561456,5.968849636
Nothin' On You,2010,1998,12,2010,0, ,0,0,0,0,0,0,0,0,0,0,4.691489016,0,0,0,0,3.931804234,11.10086002,33.00476098,41.8712093,33.81351483,27.21244838,33.34924822,22.98406019,11.93048978,8.953614399,12.58127858,11.81672554,0,1.957846549,5.968849636,21.19726705,6.373461987,0,0,0,0
Nothin' To Lose,2005,1998,7,1991,14, ,0,0,0,0,0,0,0,0,0,0,0,11.32519617,4.045994301,3.310350909,0,1.726058543,13.11992475,16.58544063,23.94741549,19.75002551,13.48512018,8.288046246,9.107450872,11.22821462,3.144943105,8.717790868,0,0,3.299547445,6.373461987,0,0,0,0,0,0
Nothing,2011,1997,14,2000,11, ,0,0,0,0,0,0,0,0,0,0,0,0,5.91492447,10.11722885,4.305893376,10.72608042,15.48148832,28.57769957,22.13901158,25.74101087,24.78474135,5.296538238,0,0,0.498760873,2.667148687,7.73842711,0,0,0,6.373461987,7.065755682,0,0,0,0
Nothing As It Seems,2000,1997,3,1994,6, ,0,0,6.293561456,0,0,0,0,0,0,5.863773211,0,0,5.682019594,3.405613618,7.671619488,4.461553262,3.562774836,28.34776031,10.75881541,16.41749661,18.52329142,3.804345686,0,10.08995661,5.863773211,16.18212878,11.34200381,4.208206573,0,0,0,0,0,0,0,0
Nothing In This World,2002,1998,4,1991,11, ,0,0,0,0,0,0,0,0,0,0,0,10.67935536,3.822530266,0,3.836836243,9.374751258,15.52625131,13.74580352,27.3907825,19.00799492,14.94849776,8.036593719,10.14262987,8.996292613,3.144943105,0,0,0,0,4.787491743,0,0,0,0,0,0
Nothing Left To Lose,2007,1998,9,1999,8, ,0,0,0,0,0,0,0,0,0,0,0,0,0,2.696036062,0,1.096811426,9.402163655,19.80807733,40.22850945,29.38404068,12.69196728,10.13461841,0,3.785861409,0,0,6.373461987,14.13151136,0,0,0,0,0,0,0,0
Nothing On But The Radio,2004,1998,6,1980,24, ,0,0,0,0,0,0,0,0,0,0,2.538667827,2.235204646,2.488176978,1.979743974,1.268079257,0.902997586,10.46541571,20.63381756,22.5041441,9.718249597,6.444464543,2.583255389,2.834957726,3.237242702,0,0,0,0,0,0,0,0,0,0,0,0
Nude,2008,1997,11,1980,28, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.437771769,0.894412044,15.33626767,12.30360714,6.391026881,6.004517562,6.132999283,8.796982127,0,1.990546385,0,0,0,7.065755682,0,0,0,0,0,0,0
Numb,2004,1998,6,2003,1, ,0,0,0,0,0,0,0,0,0,0,5.602260735,0,0,3.893635814,3.188348342,3.393407513,12.54837312,15.2265978,27.76404834,4.890623153,4.30258974,13.65147354,1.3983791,14.13151136,3.552998858,0,0,0,0,0,0,0,0,0,0,0
Numb/Encore,2005,2004,1,2004,1, ,0,0,0,0,0,0,0,0,4.295671088,0,9.721718343,0,11.88377411,10.2670978,10.8950995,5.91492447,16.4078649,39.96133456,56.82540281,61.06230612,33.58126476,49.4546501,34.42707886,20.6126551,88.45090221,15.44769627,7.562999895,7.654048679,5.602260735,0,5.078718661,10.19301998,0,0,0,0
Number One Spot,2005,2005,0,2005,0, ,0,0,0,0,0,0,6.373461987,0,0,0,0,6.293561456,0,24.28851803,17.43792256,9.642779143,40.60578859,30.45306847,72.01438502,64.06837594,57.51408936,43.99545328,38.93223858,28.39620931,24.00231613,140.2438041,25.94082607,12.49234616,0,6.373461987,5.968849636,0,0,0,5.863773211,0
O,2005,1998,7,2005,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.920857109,0,9.303231281,23.65924717,40.50060926,26.95517733,18.47505702,15.72431259,6.946140401,10.12211108,4.795319847,15.6830553,5.841919281,0,1.957846549,0,0,0,0,0,0,0
OMG,2010,2010,0,2010,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.875603749,16.30516142,3.527607533,14.44186841,11.55872528,15.24237933,16.35051234,4.930426911,8.302148323,0,3.589891029,3.733369133,0,2.341702825,1.985125948,19.40976774,6.373461987,0,0,0,0
Obsessed,2009,1998,11,2009,0, ,0,0,0,0,0,0,5.863773211,0,0,0,0,0,0,4.839253677,0,1.041730436,1.290995222,12.49839953,44.61739956,22.16546548,28.52647944,4.140748852,8.83129495,5.036569234,7.382959055,10.72188737,3.482835998,6.373461987,6.373461987,42.39453409,6.373461987,5.641339534,0,0,0,0
Obsession (No Es Amor),2005,2005,0,2005,0, ,0,0,6.373461987,0,0,0,0,0,0,0,18.71577361,0,0,6.373461987,5.395472434,11.11178043,12.3043628,0.154753271,26.88251914,23.12309203,15.61271022,34.49684291,14.58155415,7.9287289,10.3988748,205.7543424,5.682019594,0,5.459727348,5.968849636,5.968849636,11.93769927,0,0,0,0
Ocean Avenue,2004,1998,6,1980,24, ,0,0,0,0,0,0,0,0,0,4.951734186,0,0,0,0,7.217136477,1.903935792,11.70818601,16.2332658,27.29614063,13.75817593,14.89324928,6.312713469,0,3.336058079,0,0,0,0,0,0,0,0,0,0,0,0
Odio,2014,2014,0,2005,9, ,0,0,0,0,0,11.65086923,0,0,0,0,0,0,10.9232604,18.02433122,4.246111451,1.673246577,8.903647792,49.45354408,52.30452278,39.57959368,57.13478858,43.73897527,10.51382611,29.25678593,14.64540255,31.00416007,4.971795461,0,0,6.293561456,5.968849636,0,0,0,225.4118881,0
Oh,2005,2005,0,2005,0, ,0,0,0,0,0,5.968849636,0,0,0,0,0,0,0,0,5.250999092,4.542104387,2.581387014,24.32103752,27.51091973,28.12212555,43.2379489,37.50243779,30.37726265,24.32584967,46.45790505,120.2386222,13.35135421,2.44736873,2.341702825,0,0,0,0,0,0,0
Oh Boy,2002,2002,0,2002,0, ,0,0,0,0,0,0,5.682019594,0,0,0,5.641339534,0,11.07749203,0,2.93011573,8.895039005,26.32387208,18.47693545,42.03769537,65.15268128,36.01953801,32.78767928,152.5460211,35.20642208,33.07125687,11.48856985,14.82464071,15.90225954,11.83318933,0,6.293561456,6.293561456,5.91492447,0,0,0
Oh Sweet Lorraine,2013,1995,18,1995,18, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.53934362,2.698613175,4.206245877,4.17065991,4.31287534,1.50821725,2.479570527,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oh Yeah!,2002,2002,0,2000,2, ,0,0,0,0,0,0,0,0,0,0,0,0,2.480998868,4.326665728,10.04922672,6.738348548,9.660744346,25.92197365,25.31868439,25.69136804,58.92059068,34.95864426,67.85251773,39.15924979,7.849683439,11.83415611,9.615412759,3.683617013,9.966622916,0,0,0,0,0,0,0
Okay,2005,2005,0,2005,0, ,0,0,0,0,0,0,0,0,0,0,0,0,6.303529135,0,0,1.096811426,3.888638276,17.79830415,26.26563279,29.78054672,26.63155605,18.76451372,20.54175714,25.93127718,9.777894574,42.32153757,3.576757961,0,11.68420337,0,0,0,0,0,0,0
Old Alabama,2011,1998,13,2011,0, ,0,0,0,0,0,0,4.255823347,0,0,0,0,10.88680669,5.056387338,12.53366024,5.804621547,4.958052793,4.148606181,10.79984507,40.91433599,20.22405873,17.54293771,12.94677404,7.75773414,2.8012222,10.98039338,9.420626639,0,5.459727348,0,0,0,35.32877841,0,0,0,0
Old Time's Sake,2009,2009,0,2004,5, ,0,0,0,5.641339534,0,0,0,0,0,0,0,12.05548158,0,12.03105629,23.32543758,34.80703983,26.18627925,57.50230706,61.84481048,58.92307224,63.42007,60.45144495,40.73341748,63.93445345,31.41721678,30.88313219,23.96833314,12.20956034,20.94669021,158.3315316,0,0,0,10.91959591,0,0
On & On,1997,1997,0,1997,0, ,0,0,0,0,0,0,0,5.078718661,0,0,4.119457608,0,3.822530266,0,17.28668903,18.29813218,30.47404338,66.29478491,64.16332183,62.04818126,25.39462806,33.76871041,16.95190082,18.54445506,11.01981618,5.268664979,1.209585166,4.316224157,6.373461987,0,0,0,0,0,0,0
On A Night Like This,2001,1998,3,2001,0, ,0,0,0,0,0,0,0,0,0,0,0,2.356351517,0,3.036554268,9.60879928,15.68197439,11.05205826,15.54875078,25.8352625,18.3851925,14.52792631,7.065755682,4.392333188,2.179817588,0,0,4.217544996,0,0,0,0,0,0,0,0,0
On Fire,2004,2001,3,2004,0, ,0,0,0,0,0,0,0,0,0,6.373461987,0,0,2.722120785,0,4.661465873,1.829030864,6.966269719,13.45708206,35.31853514,43.51860341,43.88126535,47.10761933,44.1547777,39.72054501,46.4690809,21.7264301,11.98628005,0,6.293561456,0,0,0,0,0,0,0
On My Mind,2015,1998,17,2015,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.275543154,0,2.442639921,12.90891687,21.07950278,19.08272812,5.524134845,11.93330391,10.81175521,4.362208506,0.498760873,0,3.920857109,0,0,0,0,0,0,0,0,14.13151136
On My Own,1997,1998,1,1980,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.600946494,0,3.899093848,5.977143354,13.77313557,5.520398792,5.773711424,4.473682559,0,0,4.03040079,0,0,0,0,0,0,0,0,0,0,0
On The Floor,2011,1998,13,2011,0, ,0,0,0,0,0,0,0,0,0,0,0,3.230571865,0,0,0,3.397060708,3.285335576,15.31278146,36.31783239,19.73398802,11.83536657,22.60360695,11.35558894,6.047733483,3.886949368,1.300908129,0,0,0,0,0,7.065755682,0,0,0,0
On The Hotline,2007,1999,8,1985,22, ,0,0,0,0,0,5.91492447,0,0,0,0,0,0,6.843366711,4.06986709,0,1.233370118,3.846545512,18.90984877,25.04159559,38.80827057,27.57336777,36.32522485,20.25980297,30.02088451,20.1873141,19.18993394,5.91492447,11.08845318,0,11.80054133,0,6.373461987,0,0,0,0
On The Way Down,2004,1998,6,2010,6, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.646313002,18.92338425,21.87203079,8.986335697,2.055739677,16.46820754,0,1.902628748,2.529537172,0,0,0,0,0,5.968849636,0,0,0,0,0
On To The Next One,2010,1998,12,2010,0, ,0,0,0,0,0,0,0,0,0,0,0,2.954343409,0,0,0,8.203543486,8.886737506,23.9945538,64.84524963,28.36124496,49.73199777,53.14753071,33.30274076,38.55605964,38.03892088,24.98732641,23.61305983,6.341004545,10.6809794,11.03988002,45.57121177,0,0,0,6.373461987,0
Once In A Lifetime,2006,1997,9,1980,26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,2.737382574,0,1.64723264,2.407683193,41.47152974,21.06548227,14.18255832,4.028680721,2.376655903,4.950622049,0,0,0,0,5.641339534,0,0,0,0,0,0,0,0
One Call Away,2004,1998,6,2004,0, ,0,0,0,0,0,0,0,0,0,0,0,0,3.651838182,2.991951551,3.45081536,5.538449522,26.91621153,33.08991618,58.154004,33.11070839,46.09090267,55.74115832,21.63712329,27.48824934,54.2214809,22.5698577,2.097087576,0,0,0,0,0,0,0,0,0
One Hell Of An Amen,2015,1998,17,1980,35, ,0,0,0,0,0,0,0,0,0,0,0,3.197922034,0,1.482728149,0,0,2.696788556,12.02879138,31.43336897,18.84087595,6.818123513,8.382001356,12.58741214,0,8.556984983,9.638960714,0,10.34720662,0,0,0,0,0,0,0,0
One Last Breath,2002,1998,4,1980,22, ,0,0,0,0,0,0,0,0,0,0,0,0,2.722120785,0,1.749817838,6.4886431,6.003133113,11.11786145,25.79656179,8.69208172,8.657542041,2.91917631,0,0,0,0,0,0,0,0,0,0,0,0,0,0
One Last Time,2015,1998,17,2014,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,3.646643562,0,5.327558355,0.432778609,8.476857331,18.17103353,10.64153712,11.23516837,4.656472455,4.431608741,5.569346417,0.498760873,7.955906861,0,0,0,0,0,0,0,0,6.373461987,0
One Less Lonely Girl,2009,2009,0,2009,0, ,0,0,0,0,0,0,0,0,0,0,0,6.293561456,2.688724023,1.482728149,8.437679698,6.750548038,16.05387661,18.1550371,25.81274102,15.91363579,12.88369098,17.99080529,12.24075236,3.622559699,0,9.637879832,4.54979841,0,2.341702825,98.92057955,0,0,0,0,0,0
One Love (People Get Ready),2010,2010,0,2010,0, ,0,0,0,0,5.250999092,0,5.459727348,0,0,0,5.91492447,4.951734186,2.701560542,3.358672137,7.146867641,7.224540084,2.059972547,19.79485731,21.56333645,12.72319367,18.61394015,7.494278007,1.974399978,0,0,0,0,0,0,0,30.4805157,0,0,0,0,0
One Mic,2002,2002,0,2002,0, ,6.373461987,0,0,0,6.293561456,0,5.427079339,0,0,10.12283795,9.627540588,3.678246198,8.626044299,6.622759317,14.08874619,30.93163826,48.55382637,47.33004247,98.13873281,66.7051734,55.59887075,52.80994235,127.1054689,55.36946195,32.89737023,13.37872177,15.99835484,0,10.35118888,5.250999092,5.682019594,0,0,0,0,0
One Minute Man,2001,2001,0,2001,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,5.198638684,2.436450754,3.854198735,10.06821944,22.48969273,32.20467833,40.01014951,25.05126162,103.7470876,13.57710222,7.330703663,17.07319684,10.94884546,4.077957583,4.226974106,0,8.358587934,0,5.968849636,0,0,0,0
One More Day,2001,1999,2,1980,21, ,0,0,0,0,0,0,0,0,0,0,0,0,0,2.623849905,2.628932991,9.826646992,4.601911616,5.521131429,13.13934509,13.28739704,3.586572389,5.586794458,7.613519796,0,0,0,0,0,0,5.124955551,0,0,0,0,0,0
One More Drink,2009,1998,11,2008,1, ,0,0,0,0,0,0,5.968849636,0,0,0,5.602260735,5.459727348,0,4.437737242,0,21.26654016,14.85438544,40.48747625,64.25520129,39.38271709,40.69906476,48.33262135,40.4278896,27.05997507,21.3099092,27.88761318,22.7968863,17.01506302,37.61495238,18.89891459,0,0,0,0,6.373461987,0
One More Night,2012,1998,14,2009,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.897012248,3.520709624,11.37066255,9.706626784,23.95182952,13.78157888,3.616239172,5.271777297,3.214102546,11.20367316,4.575625604,5.753760208,0,0,0,10.1774821,0,0,0,0,0,0
One More Time,1997,1998,1,1980,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,3.310350909,0,6.218829078,4.309901695,3.718712906,9.05723881,6.75799867,3.978451296,3.253043225,0.900026121,0,0,0,0,0,0,0,0,0,0,0,0,0
One More Try,1999,1998,1,1980,19, ,0,0,0,0,0,0,0,0,0,0,0,2.879010278,0,0,2.525008254,6.336418634,9.140307153,16.31244135,23.8353696,10.02410586,7.193725938,9.358674026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
One Night Stand,2000,1998,2,2000,0, ,0,0,0,0,0,0,0,0,0,0,0,0,4.971795461,0,0,2.733222898,12.20057268,17.55669214,47.90926863,25.88878428,27.91466283,7.646664132,0,2.83894726,3.649780578,2.852452063,4.646791861,0,0,0,0,0,0,0,0,0
One Of Those Nights,2013,1997,16,2001,12, ,0,0,0,0,0,0,0,0,0,0,0,0,4.722459273,0,1.562912779,14.40608652,13.78015187,27.1543128,18.09008463,16.25809166,16.83199492,21.26234775,14.64415296,14.2010564,21.44475998,0,0,0,0,5.863773211,0,0,5.250999092,7.065755682,0,0
One Of Us,2010,2003,7,2010,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83090163,1.496369805,8.984984083,12.38203851,11.34125838,11.36455265,9.936467604,7.309079325,13.73580555,17.62504825,0.498760873,0,0,0,0,0,8.887337936,10.96112293,0,0,0,0
One Step At A Time,2008,1998,10,2000,8, ,0,0,0,0,0,0,0,0,0,0,0,0,0,3.534412769,2.720231598,9.530957766,8.689625998,24.10101197,33.31224159,8.515101855,8.935053179,2.869580797,0,4.437737242,0,0,0,0,0,0,0,0,0,0,0,0
One Thing,2004,1998,6,2004,0, ,0,0,0,0,0,0,0,0,0,0,3.321281409,0,0,3.227254419,0,0,6.089762277,7.852958376,14.58159073,9.732983696,3.046207732,3.873714628,0,1.502528381,7.065755682,5.101566627,0,0,0,0,0,0,0,0,0,0
One Thing,2012,1997,15,1980,32, ,0,0,0,0,0,0,0,0,0,0,0,0,0,2.696036062,0,2.03183072,3.263775784,14.01507794,13.30616881,11.69653497,6.59368235,2.018243161,1.736519502,3.397624477,0.498760873,4.536694098,0,0,0,0,0,0,0,0,0,0
One Time,2010,1998,12,2009,1, ,0,0,0,0,0,0,0,0,0,0,0,3.230571865,0,0,0,0,4.392303858,10.80410866,23.52002219,5.744568604,15.39997522,6.580031756,8.821813668,0,0,1.551543934,1.209585166,0,2.341702825,7.065755682,0,0,0,0,0,0
One Voice,2000,1998,2,2000,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1.482728149,9.422198563,1.000938206,11.17987693,21.38988577,25.23835712,15.96586878,23.81203646,3.044543753,8.802011487,2.376295609,0,0,0,0,0,0,0,0,0,0,0,0
One Way Or Another (Teenage Kicks),2013,2013,0,2013,0, ,0,0,0,0,0,0,0,0,0,4.932072972,0,6.373461987,0,0,0,0,5.90959602,5.178046123,7.417547232,10.12803534,11.99267036,8.389717642,0,0,0,0,4.03040079,3.055576798,0,0,0,0,0,26.18614164,0,0
One Week,1998,1998,0,1998,0, ,0,6.293561456,0,0,0,5.224472518,5.91492447,0,5.91492447,5.364842549,5.124955551,9.57138402,3.191528529,8.986771561,17.62807011,29.55014682,26.53902226,42.02847887,126.3330556,49.94118639,54.71153027,48.03250537,17.03314494,15.58667305,23.69198941,5.602260735,15.21546079,5.101566627,12.74692397,4.839253677,0,0,0,0,0,0
One Wish,2006,1999,7,1999,7, ,0,0,0,0,0,0,0,0,0,0,0,0,2.264395789,0,9.195762489,12.54825756,15.80046966,35.888612,43.00647336,44.26880747,30.73743247,10.93559895,12.51468196,3.114097739,2.021473428,2.180809197,4.770825857,0,0,0,0,0,0,0,0,0
One Woman Man,2001,2001,0,2001,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.260805803,5.780179338,11.57738315,25.77665169,28.81858166,28.59327942,17.45037797,31.47782096,0,2.66892636,0,0,0,0,4.839253677,0,0,0,0,0,0,0
Online,2007,2007,0,2007,0, ,0,6.373461987,0,5.91492447,0,5.91492447,0,0,0,0,0,0,5.224472518,6.373461987,0,6.373461987,8.895531905,12.95721912,27.03659205,27.70246304,31.73495224,21.69189368,18.10875639,18.4254739,3.79792881,11.19515738,11.88377411,39.53698498,4.951734186,5.124955551,11.19515738,5.968849636,0,0,0,0
Only,2014,2014,0,2014,0, ,0,0,0,0,6.373461987,0,0,0,6.373461987,6.373461987,0,0,5.427079339,12.34231162,0,4.676362657,12.96796344,35.78142882,70.36200727,64.93370011,74.46386917,69.06702881,47.44398549,33.33382035,46.02489049,38.07233277,7.307655765,14.56667052,27.5710865,18.74262035,15.97306705,9.749996757,0,0,118.7341105,0
Only Girl (In The World),2010,1998,12,1980,30, ,0,0,0,0,0,0,0,0,0,3.716494621,0,0,0,0,0,5.135212363,3.805858051,14.52895927,18.7910667,16.71347982,7.627237934,7.2935915,4.120162559,0,0,0,1.209585166,0,0,1.985125948,0,0,0,0,0,0
Only God Knows Why,2000,1997,3,2000,0, ,0,0,0,0,0,0,0,0,0,0,0,0,9.173063223,0,4.403068071,0,12.6482324,37.63731805,29.61048986,13.83800704,27.36985719,8.560520789,9.381329029,8.371109806,0,6.440568005,1.251848102,0,0,0,0,5.427079339,0,0,0,0
Only In America,2001,1999,2,2001,0, ,0,0,0,0,0,0,0,0,0,3.847780737,0,0,4.094344562,0,3.45081536,7.346456063,1.062634222,16.13144256,25.62914187,26.69389936,22.98982811,23.03118577,11.96093011,0,8.932846395,0,0,0,0,0,0,0,0,0,0,0
Only One,2015,1998,17,2015,0, ,0,0,0,0,0,0,0,0,4.275543154,0,0,0,0,0,0,0,11.42231479,27.63649978,42.83723215,24.23461947,15.21490528,9.043360455,0,0,0.498760873,8.666723313,0,0,0,0,0,0,0,0,0,21.19726705
Only The Good Die Young,2010,1998,12,2005,5, ,0,0,0,0,0,0,5.968849636,0,0,0,0,0,5.462317822,12.23407823,14.1729713,10.45169367,8.849821826,27.46141575,28.72605468,17.17163185,15.18431666,19.39426647,11.08565963,4.646791861,4.839253677,10.83501525,0,0,0,0,18.95320676,0,0,0,0,0
Only Time,2001,1991,10,1980,21, ,0,0,0,0,0,0,0,0,0,0,4.260809476,6.183726205,1.86293772,0,0,1.222911483,1.915267931,0.750935191,1.525160286,0.68561326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Only U,2005,1998,7,2002,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.296605794,7.216853886,19.12300003,4.025236616,8.299616678,1.061316215,4.971795461,0.936318512,2.021473428,0,0,0,0,4.208206573,0,0,0,0,0,0
Only You Can Love Me This Way,2009,1997,12,1980,29, ,0,0,0,0,0,0,0,0,0,0,0,0,0,8.384126326,0,0.902997586,9.854754383,16.17079501,10.35424972,5.048532391,2.039233849,1.198879022,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oochie Wally,2001,2001,0,2001,0, ,0,0,0,0,0,0,0,0,0,0,0,5.056387338,0,0,4.27343913,1.568029844,21.35698928,43.41774475,67.37388574,59.10996622,49.88055261,147.2542723,41.8462934,54.20115375,56.31965425,20.10829467,1.317489222,6.460034171,2.258910029,5.427079339,11.51718521,5.602260735,0,0,0,0
Ooh Aah...Just A Little Bit,1997,1998,1,1980,17, ,0,0,0,0,0,0,0,0,0,0,0,0,7.364794493,0,0,2.264989607,8.858881887,10.3486379,26.39570172,9.825693255,7.810423439,0,0,1.502528381,0,0,0,0,0,0,0,0,0,0,0,0
Ooh La La,1998,1998,0,1998,0, ,0,0,0,0,0,0,0,0,4.722459273,0,0,0,3.651838182,0,7.856474235,9.542875384,14.94887111,20.51805685,38.15070645,8.02180397,19.6607363,0.435313501,0,4.54979841,3.489489989,0,5.395472434,0,0,0,0,0,0,5.564662302,0,0
