Song,Year,Complex Narc
Walking On Sunshine,1985,2.612244898
Walking On The Chinese Wall,1985,3.571428571
Walks Like A Lady,1980,0.903225806
Wanksta,2003,4.594405594
Wanna Be Startin' Something,1983,3.285714286
Wanna Get To Know You,2004,7.111111111
Wannabe,1997,10.52631579
Wannagirl,1993,4.736842105
Want To,2006,-6.448979592
Want To Want Me,2015,11.69620253
Want U Back,2012,4.965517241
Wanted,2012,0.828571429
Wanted,2009,10.73684211
Wanted Dead Or Alive,1987,0.518518519
Wanted Dead Or Alive,2006,0.592592593
Wanted You More,2011,-1.625
War,1986,-1.818181818
War Games,1983,3.25
Warm It Up,1992,2.824561404
Was It Nothing At All,1990,3.781818182
Wasn't That A Party,1981,1.756097561
Wasted,2007,0.666666667
Wasted,2009,2.773584906
Wasted,2014,-8.409090909
Wasted Love,2015,2.962962963
Wasted On The Way,1982,-5.285714286
Wasting All These Tears,2013,2.424242424
Wasting My Time,2002,6.461538462
Wat Da Hook Gon Be,2003,2.680851064
Watch Me,2015,50.88607595
Watch Me Do My Thing,1997,8.649122807
Watch The Wind Blow By,2004,2.058823529
Watching Airplanes,2008,4.75
Watching The Wheels,1981,3.428571429
Watching You,2007,3.857142857
Water,2010,1
Water Runs Dry,1995,-21.13043478
Waterfalls,1995,1.971830986
Wave On Wave,2003,4.875
Waves,2014,0.142857143
We All Sleep Alone,1988,-8.444444444
We Are Never Ever Getting Back Together,2012,0
We Are The World,1985,-1.5
We Are The World 25,2010,-13.01886792
We Are The Young,1984,-36.64285714
We Are Young,2011,3.962264151
We Are Young,2012,5.384615385
We Are Young,2012,5.384615385
We Be Burnin',2005,-67.22222222
We Belong,1985,-13.28813559
We Belong Together,2006,-7.291666667
We Belong Together,2005,3.947368421
We Built This City,1985,-26.63414634
We Can't Be Friends,1999,3.203389831
We Can't Go Wrong,1990,-3.161290323
We Can't Stop,2013,-89.90654206
We Close Our Eyes,1985,-36.24489796
We Connect,1987,4.714285714
We Danced,2000,-11.42105263
We Dem Boyz,2014,2.666666667
We Didn't Start The Fire,1989,-15.61764706
We Don't Have To Take Our Clothes Off,1986,0
We Don't Have To Take Out Clothes Off,1986,-2.833333333
We Don't Need Another Hero,1985,-15.55555556
We Don't Talk Anymore,1980,-19.35555556
We Fly High,2007,1.068493151
We Found Love,2011,0.269230769
We Got A Love Thang,1992,-5.933333333
We Got A Love Thang,1992,2.8125
We Got It,1996,-1.367088608
We Got The Beat,1982,-8.548387097
We Like To Party!,1999,-14.67391304
We Live For Love,1980,-6.666666667
We Made You,2009,10.65217391
We Might Be Dead By Tomorrow,2014,0.888888889
We No Speak Americano,2010,0
We Own It (Fast & Furious),2013,-12.24242424
We Owned The Night,2011,0
We R Who We R,2010,-17.28571429
We Really Shouldn't Be Doing This,1998,-6
We Rock,2008,-52.75362319
We Run The Night,2012,4.25
We Run This,2006,1.363636364
We Takin' Over,2007,-7.792792793
We Thuggin',2002,-12.14285714
We Trying To Stay Alive,1997,1.394366197
We Two,1983,-22.51351351
We Want The Funk,1991,-1.475409836
We Were Meant To Be Lovers,1980,0
We Were Us,2013,-3.142857143
We'll Be Together,1987,-1.5
We're All In The Same Gang,1990,-24.95744681
We're All In This Together,2006,-40.44444444
We're Going All The Way,1984,-9.875
We're In This Love Together,1981,-7.692307692
We're Not Gonna Take It,1984,-25.75
We're Not Making Love No More,1998,1.428571429
We're Ready,1987,-8.5
We've Got Tonight,1983,-4.235294118
We've Saved The Best For Last,1989,-10.29411765
Weak,1993,21.77777778
Weird Science,1985,14.28571429
Welcome Back,2004,-2.844036697
Welcome Back,2004,1.75
Welcome To Atlanta,2002,0.851851852
Welcome To Heartlight,1983,0.869565217
Welcome To My Life,2004,3.125
Welcome To New York,2014,-1.46875
Welcome To The Black Parade,2007,6.263888889
Welcome To The Boomtown,1986,-3.80952381
Welcome To The Future,2009,0.275862069
Welcome To The Jungle,1988,-2.842105263
Welcome To The Pleasure Dome,1985,1.125
Welcome To The Real World,1990,2.352941176
West Coast,2014,2.045454545
West End Girls,1986,0
Westside,1998,-1.595744681
Wetter (Calling You Daddy),2009,8.149253731
Wetter (Calling You Daddy),2009,8.149253731
What A Beautiful Day,2003,0.551724138
What A Girl Wants,2000,13.52941176
What A Wonderful World,1988,2.368421053
What About Love,1986,0.909090909
What About Love?,1985,0
What About Me,1983,1.688888889
What About Me?,1984,4
What About Now,2008,-5.833333333
What About Now,2000,-5
What About Us,1997,-5.506493506
What About Us?,2002,3.75
What About Your Friends,1992,10.03636364
What Am I Gonna Do,1983,8.357142857
What Are We Doin' In Love,1981,-24.42857143
What Becomes Of The Brokenhearted,1992,1
What Comes Naturally,1991,8.307692308
What Do You Mean?,2015,2.666666667
What Do You Say,2000,0
What Do You Say To That,1999,0.833333333
What Goes Around Comes Around,1992,12.16470588
What Goes Around...Comes Around,2007,5.608695652
What Happened To That Boy,2003,7.840909091
What Have I Done To Deserve This?,1987,1.2
What Have I Done To Deserve This?,1988,1.2
What Have You Done For Me Lately,1986,13.04347826
What Hurts The Most,2006,1.3125
What I Am,1989,1.875
What I Am,1989,1.875
What I Like About You,1989,2.625
What I Like About You,1980,5.4
What I Really Meant To Say,2001,1.170731707
What I've Been Looking For,2006,2.894736842
What I've Done,2007,5.090909091
What If,1998,-15.85714286
What If She's An Angel,2002,0
What Is Love,1993,20.8627451
What Is Love,1984,1.142857143
What It Feels Like For A Girl,2001,0
What It Takes,1990,-1.5
What It's Like,1999,0
What Kind Of Fool,1981,-4.714285714
What Kind Of Fool Am I,1982,0.435897436
What Kind Of Man Would I Be,1996,-10.98039216
What Kind Of Man Would I Be?,1990,9.086206897
What Makes You Beautiful,2012,3.952941176
What Now,2013,0.965517241
What The Big Girls Do,1984,0
What The Hell,2011,5.107142857
What Them Girls Like,2008,1.405063291
What They Do,1997,2.095238095
What Time Is It,2007,-12.29268293
What U Gon' Do,2004,-1.34
What Was I Thinkin',2003,1
What Would Happen,1998,0.558139535
What Would You Do?,2001,5.594936709
What Would You Do?,2003,3.475177305
What Ya Want,1999,6.954545455
What You Don't Know,1989,1.115384615
What You Get Is What You See,1987,2.896551724
What You Got,2008,0.643478261
What You Know,2006,3.8125
What You Need,1986,0
What You See Is What You Get,1988,0.842105263
What You Waiting For?,2004,0.72
What You Want,2000,3.48
What You Want,1998,30.54545455
What'Chu Like,2000,9.367346939
What's Forever For,1982,1.8
What's Going On,2001,7.142857143
What's Going On,1987,0
What's Happnin',2004,5.454545455
What's It Gonna Be?!,1999,2.356828194
What's Left Of Me,2006,12.92
What's Love Got To Do With It,1984,1.333333333
What's Love Got To Do With It,1996,1.290322581
What's Luv?,2002,1.757009346
What's My Name?,2010,18.08602151
What's My Name?,1994,1.411764706
What's On Tonight,1997,3.295774648
What's On Your Mind (Pure Energy),1988,3.054545455
What's So Different,1999,16.6625
What's The Frequency Kenneth?,1994,-3.826086957
What's Up,1993,1.5
What's Up Doc? (Can We Rock),1993,4.029850746
What's Wrong With Them,2010,2.769230769
What's Your Fantasy,2000,9.519125683
Whataya Want From Me,2010,13.6440678
Whatcha Gone Do?,1998,6.37962963
Whatcha Gonna Do,1982,0
Whatcha Say,2009,11.93181818
Whatcha Wanna Do?,1998,7.544642857
Whateva Man,1997,2.891566265
Whatever,1997,11.28205128
Whatever,2000,11.21904762
Whatever It Is,2009,2.081081081
Whatever It Takes,2008,1.846153846
Whatever She's Got,2014,0.171428571
Whatever You Like,2008,1.619469027
Whatever You Say,1999,1.534883721
Whatever You Want,1991,2.35443038
Whatta Man,1994,4.4625
Whatta Man,1994,4.4625
Whe U See Is What U Get,1998,1.964285714
When A Man Loves A Woman,1980,2.543478261
When A Man Loves A Woman,1991,0.074074074
When A Woman's Fed Up,1999,0.320987654
When All Is Said And Done,1982,-5.666666667
When Boy Meets Girl,1996,1.846153846
When Can I See You,1994,2.4
When Doves Cry,1984,7.333333333
When He Shines,1982,0.035714286
When I Close My Eyes,1999,11.17647059
When I Die,1997,5.4375
When I Dream Of You,1990,1.68
When I Fall In Love,1993,1.777777778
When I Get Where I'm Going,2006,1.666666667
When I Get You Alone,2011,12.33766234
When I Grow Up,2008,2.227272727
When I Look At You,2010,3.923076923
When I Look Into Your Eyes,1992,1.2
When I Looked At Him,1989,2.923076923
When I Said I Do,1999,-6.577777778
When I See U,2007,7.238095238
When I See You Smile,1989,1.438356164
When I Think About Angels,2001,1.859375
When I Think About Cheatin',2005,1.571428571
When I Think Of You,1986,1.609756098
When I Wanted You,1980,3.5
When I Was Your Man,2013,5.014925373
When I'm Back On My Feet Again,1990,5.870967742
When I'm Gone,2003,25.16216216
When I'm Gone,2005,7.941605839
When I'm With You,1989,1.672727273
When It's Love,1988,0
When It's Over,1982,2.7
When It's Over,2001,1.163636364
When She Cries,1993,0.390243902
When She Dances,1981,0
When She Says Baby,2014,2.88
When She Was My Girl,1981,0
When Smokey Sings,1987,0
When The Children Cry,1989,-13.33333333
When The Feeling Comes Around,1980,0
When The Going Gets Tough,1986,2.428571429
When The Heart Rules The Mind,1986,1.363636364
When The Last Time,2002,2.157303371
When The Lights Go Out,1998,9.113924051
When The Lights Go Out,1983,0
When The Night Comes,1990,-1.5
When The Stars Go Blue,2006,0
When The Sun Goes Down,2004,0.857142857
When We Dance,1994,-1.5
When We Kiss,1988,-5.764705882
When We Stand Together,2011,-16.42105263
When We Was Fab,1988,-4.363636364
When You Believe,1999,-9.183673469
When You Close Your Eyes,1984,8.666666667
When You Look Me In The Eyes,2008,19.87179487
When You Love A Woman,1996,1.066666667
When You Tell Me That You Love Me,2005,11.35135135
When You Were Young,2006,-4.891304348
When You're Gone,2007,4.571428571
When You're Gone/Free To Decide,1997,0.888888889
When You're Mad,2006,2.941176471
When Your Heart Is Weak,1985,-1.5
Whenever Wherever,2001,6.631578947
Where Are U Now,2015,1.329545455
Where Are You Going,2002,0.5
Where Are You Now?,1989,1.939393939
Where Did Your Heart Go?,1986,1.411764706
Where Do Broken Hearts Go,1988,1.608695652
Where Do The Children Go,1986,-5.090909091
Where Do U Want Me To Put It,1996,11.59090909
Where Do We Go From Here,1996,2.788461538
Where Do You Go,1996,7.428571429
Where Does My Heart Beat Now,1991,4.84
Where Does The Lovin' Go,1980,3.529411765
Where Have All The Cowboys Gone?,1997,9.142857143
Where Have You Been,2012,9.2
Where I Come From,2001,1.258064516
Where I Wanna Be,2000,1.6
Where Is The Love?,2003,-7.862068966
Where It's At (Yep Yep),2014,0.173913043
Where My Girls At?,1999,12.71875
Where The Blacktop Ends,2001,13.42105263
Where The Party At,2001,9.868421053
Where The Streets Have No Name,1987,-1.72
Where Them Girls At,2011,3.461538462
Where Were You (When The World Stopped Turning),2002,-4.523076923
Where Would You Be,2002,1.904761905
Where Ya At,2015,0.296296296
Where You Goin' Now,1992,0.28125
Where the Stars & Stripes and the Eagle Fly,2001,1.090909091
Where'd You Go,2006,3.455696203
Wherever Would I Be,1990,3.807692308
Wherever You Go,1998,7
Wherever You Will Go,2002,2.2
While You See A Chance,1981,0
Whine Up,2007,5.114754098
Whip Appeal,1990,21.92307692
Whip It,1980,0
Whip My Hair,2010,30.23444976
Whirly Girl,1983,1.951219512
Whiskey Girl,2004,1.974358974
Whiskey Lullaby,2004,-1.978723404
Whisper To A Scream (Birds Fly),1984,-27.09677419
Whistle,2012,5.338983051
White & Nerdy,2006,10.51136364
White Flag,2004,4.2
White Horse,1984,0
White Horse,2008,3.913043478
White Hot,1980,1.290322581
White Iverson,2015,12.5
White Liar,2009,0.64516129
White Walls,2013,4.4
White Walls,2013,4.4
White Wedding,1983,0.454545455
Who Am I,1998,4.363636364
Who Are You When I'm Not Looking,2011,0
Who Can I Run To,1995,0.75
Who Can It Be Now?,1982,2.6
Who Dat,1999,4.122807018
Who Dat,1999,4.122807018
Who Dat Girl,2011,2.476190476
Who Do U Love,1996,12.7016129
Who Do You Give Your Love To?,1989,0.823529412
Who Do You Think You're Foolin',1981,0
Who Found Who,1987,5.777777778
Who Found Who,1987,5.777777778
Who Found Who,1987,5.777777778
Who Gon Stop Me,2011,7.890410959
Who I Am,2001,7.333333333
Who I Am With You,2014,5.128205128
Who Is It,1993,-1.5
Who Knew,2007,1.962264151
Who Let The Dogs Out,2000,2.470588235
Who Says,2009,0.571428571
Who Says,2011,3.724137931
Who Says You Can't Go Home,2006,2.254545455
Who Wears These Shoes?,1984,2.285714286
Who Were You Thinkin' Of,1980,-11.71428571
Who Will Save Your Soul,1996,-1.5
Who Will You Run To,1987,1.276595745
Who Wouldn't Wanna Be Me,2003,9.756756757
Who You Are,1996,-4
Who You Love,2014,0
Who You'd Be Today,2005,0.315789474
Who'll Be The Fool Tonight,1980,0.777777778
Who's Crying Now,1981,0
Who's Gonna Ride Your Wild Horses,1992,1.35
Who's Holding Donna Now,1985,1.641025641
Who's Johnny,1986,0.84375
Who's Johnny,1986,0.84375
Who's Making Love,1981,2.85
Who's That Girl,1984,0.64
Who's That Girl,1987,3.103448276
Who's That Girl?,2001,7.643678161
Who's Your Daddy?,2002,0.448979592
Who's Zoomin' Who,1985,1.578947368
Whoa!,2000,4.8
Whole Wide World,1990,4.352941176
Whoomp! (There It Is),1993,2.509433962
Whoot There It Is,1993,2.572916667
Whutcha Want?,1995,10.90909091
Why,1992,1.833333333
Why,2006,0
Why Can't I,2003,0.219512195
Why Can't I Have You,1985,4.644444444
Why Can't This Be Love,1986,2.483870968
Why Do Fools Fall In Love,1981,6
Why Does It Hurt So Bad,1996,8.277227723
Why Don't We Fall In Love,2002,-29.92
Why Don't We Just Dance,2010,-10.56
Why Don't You & I,2003,0
Why I Love You So Much/Ain't Nobody,1996,5.714285714
Why I Love you So Much/Ain't Nobody,1996,5.714285714
Why Me,1980,1.882352941
Why Me Baby?,1992,4.32
Why Me?,1983,4.085714286
Why Not Me,1980,-3.6
Why Wait,2010,-11.35555556
Why Ya Wanna,2012,3.047619048
Why You Treat Me So Bad,1987,30.81761006
Why You Wanna,2006,0.369747899
Why?,2004,11.80645161
Wicked Game,1991,2.428571429
Wide Awake,2012,0.285714286
Wide Open Spaces,1998,0.060606061
Wifey,2000,23.01030928
Wiggle,2014,1.70212766
Wiggle It,1990,0
Wild And Crazy Love,1985,6.617449664
Wild Horses,2001,1.814814815
Wild Night,1994,0
Wild Night,1995,0
Wild Night,1994,0
Wild Ones,2012,3.333333333
Wild Thing,1989,3.395061728
Wild Wild Life,1986,-1.702702703
Wild Wild Love,2014,-16.02564103
Wild Wild West,1999,1.287878788
Wild Wild West,1999,1.287878788
Wild Women Do,1990,2.461538462
Wild World,1989,1.090909091
Wild World,1993,0.7
Wild Wild West,1988,2.293103448
Wildest Dreams,2015,5.181818182
Wildside,1991,0.153846154
Will 2K,1999,0
Will You Be There,1993,-1.5
Will You Be There (In The Morning),1994,5.769230769
Will You Marry Me?,1992,0.945945946
Will You Still Love Me?,1987,7.714285714
Willing To Forgive,1994,5.029126214
Wind Beneath My Wings,1989,8.406779661
Wind It Up,2006,-10.02857143
Wind Of Change,1991,0.444444444
Window Shopper,2005,3.609375
Winds Of Change,1983,0
Winner,2010,5.393258427
Winning,1981,1.113636364
Wipe Me Down,2007,76.10204082
Wipeout,1987,-20.16
Wish You Were Here,1999,-4.8
Wishing,1983,3.594594595
Wishing On A Star,1992,-3.255813953
Wishing Well,1988,3.818181818
Wishlist,1998,0.333333333
With Arms Wide Open,2000,1.857142857
With Every Beat Of My Heart,1990,8.5
With Love,2007,-1.5
With Or Without You,1987,0.708333333
With You,2008,4.267241379
With You,2004,5.894736842
With You,1999,1.454545455
With You,1991,0.333333333
With You I'm Born Again,1980,4.705882353
Without Love,1997,4.114285714
Without Me,2002,13.74712644
Without You,2011,5
Without You,2000,4.6
Without You,1982,3.216216216
Without You,2012,0.610169492
Without You,1990,7.860465116
Without You/Never Forget You,1994,0.222222222
Without Your Love,1980,1.166666667
Without Your Love,1987,0.448979592
Wobble Wobble,2000,9.107142857
Woman,1981,2.083333333
Woman In Chains,1990,0.368421053
Woman In Love,1980,1.384615385
Womanizer,2008,0.91954023
Women,1980,0
Won't Go Home Without You,2008,1.842105263
Wonder,1996,3.951219512
Wonderful,1995,0
Wonderful,2000,9.058823529
Wonderful,2004,3.866666667
Wondering Where the Lions Are,1980,6.352941176
Wonderland,1980,0.53125
Wonderwall,1996,3.906976744
Woo-Hah!! Got You All In Check/Everything Remains Raw,1996,5.958333333
Woof Woof,1998,2.516853933
Word Crimes,2014,0.327868852
Word Up,1986,-1.617647059
Words,1982,16.63768116
Words Get In The Way,1986,1.658536585
Work B**ch!,2013,0.393442623
Work Hard Play Hard,2012,4.034482759
Work In Progress,2002,6.4
Work It,2002,9.9
Work Out,2012,2.642857143
Work That Body,1982,-5.0625
Workin' For A Livin',1982,1
Working For The Weekend,1982,1.28
Working In The Coal Mine,1981,0.333333333
Working My Way Back To You,1980,7.212121212
World Wide Suicide,2006,0.5
Worth It,2015,5.309859155
Wot's It To Ya,1987,0.75
Would I Lie To You?,1992,3.483870968
Would I Lie To You?,1992,4.561643836
Would I Lie To You?,1985,2.23255814
Would You Go With Me,2006,5.333333333
Wouldn't It Be Good,1984,-6.885245902
Wouldn?t It Be Good,1984,-6.885245902
Wrack My Brain,1981,0.6
Wrap Her Up,1985,1.09375
Wrap It Up,1986,0.9
Wrapped Around,2002,0.212121212
Wrapped Around Your Finger,1984,-1.5
Wrapped Up In You,2001,4.117647059
Wrecking Ball,2013,8.282352941
Write This Down,1999,1.8
Written All Over Your Face,1991,4.347826087
Written In The Stars,1999,-8.4375
Written In The Stars,2011,2.448979592
Wrong Again,1999,3.818181818
XO,2014,8.974358974
Xanadu,1980,NaN
YAHHH!,2008,38.85365854
Yah Mo B There,1984,-3.625
Yankee Rose,1986,0.476190476
Yeah,2014,3.709677419
Yeah 3X,2011,2.156862745
Yeah Ya Know (Takers),2010,-20.25773196
Yeah!,2004,6.72
Yeah Yeah Yeah,1988,4.085106383
Year 3000,2007,0.314285714
Years,1980,0
Yellow,2001,1.775510204
Yellow Flicker Beat,2014,5.806451613
Yes,1988,0.285714286
Yes!,2000,0.692307692
Yes I'm Ready,1980,1.071428571
Yesterday's Songs,1982,-1.5
Yo (Excuse Me Miss),2006,8.955752212
You,2012,7.462962963
You,1980,7.232142857
You,1999,7.259259259
You,2007,3.834862385
You,1996,15
You And I,1983,-5.56097561
You And I,2011,4.04040404
You And Me,2005,7.926829268
You And Tequila,2011,3.791666667
You And Your Heart,2010,-7.5
You Are,1983,3.636363636
You Are My Heaven,1980,30.42962963
You Are My Lady,1985,2.6
You Are Not Alone,1995,7.731343284
You Are The Girl,1987,8.634920635
You Are The Music In Me,2007,2.534246575
You Are not Alone,1995,7.731343284
You Be Illin',1986,0.204081633
You Belong To The City,1985,0
You Belong With Me,2009,5.9125
You Better Run,1980,10.46153846
You Better Wait,1994,0
You Better You Bet,1981,3.846153846
You Bring Me Up,1997,19.99367089
You Came,1988,4.58490566
You Can Call Me Al,1987,5.283018868
You Can Do It,2000,-1.870056497
You Can Do Magic,1982,2.507462687
You Can't Deny It,1990,0.542168675
You Can't Get What You Want,1984,0
You Can't Hide Beautiful,2003,1.969230769
